rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount
20200330003851,11011,2019,00126380,BS,재무상태표,dart_OtherCurrentAssets,기타유동자산,-,제 51 기,2695577000000,제 50 기,2326337000000,제 49 기,1421060000000,12,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_NoncurrentAssets,비유동자산,-,제 51 기,171179237000000,제 50 기,164659820000000,제 49 기,154769626000000,13,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,-표준계정코드 미사용-,장기매도가능금융자산,-,제 51 기,,제 50 기,,제 49 기,7752180000000,14,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,-표준계정코드 미사용-,만기보유금융자산,-,제 51 기,,제 50 기,,제 49 기,106751000000,15,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,-표준계정코드 미사용-,상각후원가금융자산,-,제 51 기,,제 50 기,238309000000,제 49 기,,16,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,-표준계정코드 미사용-,기타포괄손익-공정가치금융자산,-,제 51 기,8920712000000,제 50 기,7301351000000,제 49 기,,17,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,-표준계정코드 미사용-,당기손익-공정가치금융자산,-,제 51 기,1049004000000,제 50 기,775427000000,제 49 기,,18,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,-표준계정코드 미사용-,관계기업 및 공동기업 투자,-,제 51 기,7591612000000,제 50 기,7313206000000,제 49 기,6802351000000,19,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_PropertyPlantAndEquipment,유형자산,-,제 51 기,119825474000000,제 50 기,115416724000000,제 49 기,111665648000000,20,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,제 51 기,20703504000000,제 50 기,14891598000000,제 49 기,14760483000000,21,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,dart_DepositsForSeveranceInsurance,순확정급여자산,-,제 51 기,589832000000,제 50 기,562356000000,제 49 기,825892000000,22,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_DeferredTaxAssets,이연법인세자산,-,제 51 기,4505049000000,제 50 기,5468002000000,제 49 기,5061687000000,23,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,dart_OtherNonCurrentAssets,기타비유동자산,-,제 51 기,7994050000000,제 50 기,12692847000000,제 49 기,7794634000000,24,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_Assets,자산총계,-,제 51 기,352564497000000,제 50 기,339357244000000,제 49 기,301752090000000,25,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_CurrentLiabilities,유동부채,-,제 51 기,63782764000000,제 50 기,69081510000000,제 49 기,67175114000000,27,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,-표준계정코드 미사용-,매입채무,-,제 51 기,8718222000000,제 50 기,8479916000000,제 49 기,9083907000000,28,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_ShorttermBorrowings,단기차입금,-,제 51 기,14393468000000,제 50 기,13586660000000,제 49 기,15767619000000,29,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,-표준계정코드 미사용-,미지급금,-,제 51 기,12002513000000,제 50 기,10711536000000,제 49 기,13899633000000,30,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,-표준계정코드 미사용-,선수금,-,제 51 기,1072062000000,제 50 기,820265000000,제 49 기,1249174000000,31,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,-표준계정코드 미사용-,예수금,-,제 51 기,897355000000,제 50 기,951254000000,제 49 기,793582000000,32,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,-표준계정코드 미사용-,미지급비용,-,제 51 기,19359624000000,제 50 기,20339687000000,제 49 기,13996273000000,33,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,제 51 기,1387773000000,제 50 기,8720050000000,제 49 기,7408348000000,34,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,-표준계정코드 미사용-,유동성장기부채,-,제 51 기,846090000000,제 50 기,33386000000,제 49 기,278619000000,35,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_CurrentProvisions,충당부채,-,제 51 기,4068627000000,제 50 기,4384038000000,제 49 기,4294820000000,36,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,dart_OtherCurrentLiabilities,기타유동부채,-,제 51 기,1037030000000,제 50 기,1054718000000,제 49 기,403139000000,37,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_NoncurrentLiabilities,비유동부채,-,제 51 기,25901312000000,제 50 기,22522557000000,제 49 기,20085548000000,38,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,dart_BondsIssued,사채,-,제 51 기,975298000000,제 50 기,961972000000,제 49 기,953361000000,39,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,dart_LongTermBorrowingsGross,장기차입금,-,제 51 기,2197181000000,제 50 기,85085000000,제 49 기,1814446000000,40,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,dart_LongTermOtherPayablesGross,장기미지급금,-,제 51 기,2184249000000,제 50 기,3194043000000,제 49 기,2043729000000,41,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,dart_PostemploymentBenefitObligations,순확정급여부채,-,제 51 기,470780000000,제 50 기,504064000000,제 49 기,389922000000,42,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_DeferredTaxLiabilities,이연법인세부채,-,제 51 기,17053808000000,제 50 기,15162523000000,제 49 기,11710781000000,43,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_NoncurrentProvisions,장기충당부채,-,제 51 기,611100000000,제 50 기,663619000000,제 49 기,464324000000,44,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,dart_OtherNonCurrentLiabilities,기타비유동부채,-,제 51 기,2408896000000,제 50 기,1951251000000,제 49 기,2708985000000,45,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_Liabilities,부채총계,-,제 51 기,89684076000000,제 50 기,91604067000000,제 49 기,87260662000000,46,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_EquityAttributableToOwnersOfParent,지배기업 소유주지분,-,제 51 기,254915472000000,제 50 기,240068993000000,제 49 기,207213416000000,48,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_IssuedCapital,자본금,-,제 51 기,897514000000,제 50 기,897514000000,제 49 기,897514000000,49,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,dart_IssuedCapitalOfPreferredStock,우선주자본금,-,제 51 기,119467000000,제 50 기,119467000000,제 49 기,119467000000,50,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,dart_IssuedCapitalOfCommonStock,보통주자본금,-,제 51 기,778047000000,제 50 기,778047000000,제 49 기,778047000000,51,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_SharePremium,주식발행초과금,-,제 51 기,4403893000000,제 50 기,4403893000000,제 49 기,4403893000000,52,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,제 51 기,254582894000000,제 50 기,242698956000000,제 49 기,215811200000000,53,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,dart_ElementsOfOtherStockholdersEquity,기타자본항목,-,제 51 기,-4968829000000,제 50 기,-7931370000000,제 49 기,-13899191000000,54,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_NoncontrollingInterests,비지배지분,-,제 51 기,7964949000000,제 50 기,7684184000000,제 49 기,7278012000000,55,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_Equity,자본총계,-,제 51 기,262880421000000,제 50 기,247753177000000,제 49 기,214491428000000,56,KRW,
20200330003851,11011,2019,00126380,BS,재무상태표,ifrs-full_EquityAndLiabilities,자본과부채총계,-,제 51 기,352564497000000,제 50 기,339357244000000,제 49 기,301752090000000,57,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,ifrs-full_Revenue,수익(매출액),-,제 51 기,230400881000000,제 50 기,243771415000000,제 49 기,239575376000000,0,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,ifrs-full_CostOfSales,매출원가,-,제 51 기,147239549000000,제 50 기,132394411000000,제 49 기,129290661000000,1,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,ifrs-full_GrossProfit,매출총이익,-,제 51 기,83161332000000,제 50 기,111377004000000,제 49 기,110284715000000,2,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,-,제 51 기,55392823000000,제 50 기,52490335000000,제 49 기,56639677000000,3,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,dart_OperatingIncomeLoss,영업이익(손실),-,제 51 기,27768509000000,제 50 기,58886669000000,제 49 기,53645038000000,4,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,dart_OtherGains,기타수익,-,제 51 기,1778666000000,제 50 기,1485037000000,제 49 기,3010657000000,5,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,dart_OtherLosses,기타비용,-,제 51 기,1414707000000,제 50 기,1142018000000,제 49 기,1419648000000,6,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,-표준계정코드 미사용-,지분법이익,-,제 51 기,412960000000,제 50 기,539845000000,제 49 기,201442000000,7,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,ifrs-full_FinanceIncome,금융수익,-,제 51 기,10161632000000,제 50 기,9999321000000,제 49 기,9737391000000,8,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,-표준계정코드 미사용-,금융비용,-,제 51 기,8274871000000,제 50 기,8608896000000,제 49 기,8978913000000,9,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),-,제 51 기,30432189000000,제 50 기,61159958000000,제 49 기,56195967000000,10,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,-,제 51 기,8693324000000,제 50 기,16815101000000,제 49 기,14009220000000,11,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),-,제 51 기,21738865000000,제 50 기,44344857000000,제 49 기,42186747000000,12,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 51 기,21738865000000,제 50 기,44344857000000,제 49 기,42186747000000,13,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),-,제 51 기,21505054000000,제 50 기,43890877000000,제 49 기,41344569000000,15,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),-,제 51 기,233811000000,제 50 기,453980000000,제 49 기,842178000000,16,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),-,제 51 기,3166,제 50 기,6461,제 49 기,5997,18,KRW,
20200330003851,11011,2019,00126380,IS,손익계산서,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),-,제 51 기,3166,제 50 기,6461,제 49 기,5997,19,KRW,
20200330003851,11011,2019,00126380,CIS,포괄손익계산서,ifrs-full_ProfitLoss,당기순이익(손실),-,제 51 기,21738865000000,제 50 기,44344857000000,제 49 기,42186747000000,0,KRW,
20200330003851,11011,2019,00126380,CIS,포괄손익계산서,ifrs-full_OtherComprehensiveIncome,기타포괄손익,-,제 51 기,3016194000000,제 50 기,-12242000000,제 49 기,-5502257000000,1,KRW,
20200330003851,11011,2019,00126380,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillNotBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되지 않는 포괄손익,-,제 51 기,-50765000000,제 50 기,-656647000000,제 49 기,407900000000,2,KRW,
20200330003851,11011,2019,00126380,CIS,포괄손익계산서,-표준계정코드 미사용-,기타포괄손익-공정가치금융자산평가손익,-,제 51 기,1146599000000,제 50 기,-235865000000,제 49 기,,3,KRW,
20200330003851,11011,2019,00126380,CIS,포괄손익계산서,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillNotBeReclassifiedToProfitOrLossNetOfTax,관계기업 및 공동기업의 기타포괄손익에 대한 지분,-,제 51 기,-16896000000,제 50 기,-10631000000,제 49 기,-6347000000,4,KRW,
20200330003851,11011,2019,00126380,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeNetOfTaxGainsLossesOnRemeasurementsOfDefinedBenefitPlans,순확정급여부채 재측정요소,-,제 51 기,-1180468000000,제 50 기,-410151000000,제 49 기,414247000000,5,KRW,
20200330003851,11011,2019,00126380,CIS,포괄손익계산서,dart_OtherComprehensiveIncomeThatWillBeReclassifiedToProfitOrLossNetOfTax,후속적으로 당기손익으로 재분류되는 포괄손익,-,제 51 기,3066959000000,제 50 기,644405000000,제 49 기,-5910157000000,6,KRW,
20200330003851,11011,2019,00126380,CIS,포괄손익계산서,-표준계정코드 미사용-,매도가능금융자산평가손익,-,제 51 기,,제 50 기,,제 49 기,511207000000,7,KRW,
20200330003851,11011,2019,00126380,CIS,포괄손익계산서,dart_ShareOfOtherComprehensiveIncomeOfAssociatesAndJointVenturesAccountedForUsingEquityMethodThatWillBeReclassifiedToProfitOrLossNetOfTax,관계기업 및 공동기업의 기타포괄손익에 대한 지분,-,제 51 기,48649000000,제 50 기,6688000000,제 49 기,-49256000000,8,KRW,
20200330003851,11011,2019,00126380,CIS,포괄손익계산서,ifrs-full_GainsLossesOnExchangeDifferencesOnTranslationNetOfTax,해외사업장환산외환차이,-,제 51 기,3016499000000,제 50 기,590638000000,제 49 기,-6334987000000,9,KRW,
20200330003851,11011,2019,00126380,CIS,포괄손익계산서,ifrs-full_GainsLossesOnCashFlowHedgesNetOfTax,현금흐름위험회피파생상품평가손익,-,제 51 기,1811000000,제 50 기,47079000000,제 49 기,-37121000000,10,KRW,
20200330003851,11011,2019,00126380,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncome,총포괄손익,-,제 51 기,24755059000000,제 50 기,44332615000000,제 49 기,36684490000000,11,KRW,
20200330003851,11011,2019,00126380,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToOwnersOfParent,지배기업 소유주지분,-,제 51 기,24466985000000,제 50 기,43882473000000,제 49 기,35887505000000,13,KRW,
20200330003851,11011,2019,00126380,CIS,포괄손익계산서,ifrs-full_ComprehensiveIncomeAttributableToNoncontrollingInterests,비지배지분,-,제 51 기,288074000000,제 50 기,450142000000,제 49 기,796985000000,14,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동 현금흐름,-,제 51 기,45382915000000,제 50 기,67031863000000,제 49 기,62162041000000,0,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,영업에서 창출된 현금흐름,-,제 51 기,56635791000000,제 50 기,78025064000000,제 49 기,67777432000000,1,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,당기순이익,-,제 51 기,21738865000000,제 50 기,44344857000000,제 49 기,42186747000000,2,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,조정,-,제 51 기,37442682000000,제 50 기,43604573000000,제 49 기,36211232000000,3,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,영업활동으로 인한 자산부채의 변동,-,제 51 기,-2545756000000,제 50 기,-9924366000000,제 49 기,-10620547000000,4,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,-,제 51 기,2306401000000,제 50 기,1788520000000,제 49 기,1581117000000,5,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자의 지급,-,제 51 기,579979000000,제 50 기,548272000000,제 49 기,542715000000,6,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,ifrs-full_DividendsReceivedClassifiedAsOperatingActivities,배당금 수입,-,제 51 기,241801000000,제 50 기,215992000000,제 49 기,173305000000,7,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세 납부액,-,제 51 기,13221099000000,제 50 기,12449441000000,제 49 기,6827098000000,8,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동 현금흐름,-,제 51 기,-39948171000000,제 50 기,-52240453000000,제 49 기,-49385216000000,9,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,단기금융상품의 순감소(증가),-,제 51 기,-2030913000000,제 50 기,-12368298000000,제 49 기,387627000000,10,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,단기상각후원가금융자산의 순감소(증가),-,제 51 기,-818089000000,제 50 기,-1436844000000,제 49 기,,11,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,단기당기손익-공정가치금융자산의 순감소(증가),-,제 51 기,374982000000,제 50 기,-139668000000,제 49 기,,12,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,단기매도가능금융자산의 처분,-,제 51 기,,제 50 기,,제 49 기,499856000000,13,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,dart_ProceedsFromSalesOfLongTermFinancialInstruments,장기금융상품의 처분,-,제 51 기,4586610000000,제 50 기,255850000000,제 49 기,1750221000000,14,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,dart_PurchaseOfLongTermFinancialInstruments,장기금융상품의 취득,-,제 51 기,12725465000000,제 50 기,7678654000000,제 49 기,1079355000000,15,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,장기매도가능금융자산의 처분,-,제 51 기,,제 50 기,,제 49 기,191826000000,16,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,장기매도가능금융자산의 취득,-,제 51 기,,제 50 기,,제 49 기,-358497000000,17,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,dart_PurchaseOfFinancialAssetsHeldToMaturity,만기보유금융자산의 취득,-,제 51 기,,제 50 기,,제 49 기,106751000000,18,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,상각후원가금융자산의 처분,-,제 51 기,694584000000,제 50 기,,제 49 기,,19,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,상각후원가금융자산의 취득,-,제 51 기,-825027000000,제 50 기,-158716000000,제 49 기,,20,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,기타포괄손익-공정가치금융자산의 처분,-,제 51 기,1575000000,제 50 기,16211000000,제 49 기,,21,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,기타포괄손익-공정가치금융자산의 취득,-,제 51 기,-63773000000,제 50 기,-456134000000,제 49 기,,22,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,당기손익-공정가치금융자산의 처분,-,제 51 기,64321000000,제 50 기,80138000000,제 49 기,,23,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,당기손익-공정가치금융자산의 취득,-,제 51 기,-135826000000,제 50 기,-193848000000,제 49 기,,24,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,관계기업 및 공동기업 투자의 처분,-,제 51 기,12149000000,제 50 기,148000000,제 49 기,355926000000,25,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,관계기업 및 공동기업 투자의 취득,-,제 51 기,-12778000000,제 50 기,-51226000000,제 49 기,-25293000000,26,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,제 51 기,513265000000,제 50 기,556973000000,제 49 기,308354000000,27,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,제 51 기,25367756000000,제 50 기,29556406000000,제 49 기,42792234000000,28,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,-,제 51 기,7241000000,제 50 기,11935000000,제 49 기,733000000,29,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,제 51 기,3249914000000,제 50 기,1020517000000,제 49 기,983740000000,30,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,사업결합으로 인한 현금유출액,-,제 51 기,-1019405000000,제 50 기,-99108000000,제 49 기,-8754268000000,31,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,사업양도로 인한 현급유입액,-,제 51 기,,제 50 기,,제 49 기,1248834000000,32,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,기타투자활동으로 인한 현금유출입액,-,제 51 기,46048000000,제 50 기,-2289000000,제 49 기,-28455000000,33,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동 현금흐름,-,제 51 기,-9484510000000,제 50 기,-15090222000000,제 49 기,-12560867000000,34,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,단기차입금의 순증가(감소),-,제 51 기,865792000000,제 50 기,-2046470000000,제 49 기,2730676000000,35,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,dart_AcquisitionOfTreasuryShares,자기주식의 취득,-,제 51 기,,제 50 기,875111000000,제 49 기,8350424000000,36,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,dart_ProceedsFromLongTermBorrowings,장기차입금의 차입,-,제 51 기,,제 50 기,3580000000,제 49 기,998311000000,37,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,dart_RepaymentsOfLongTermBorrowings,사채 및 장기차입금의 상환,-,제 51 기,709400000000,제 50 기,1986597000000,제 49 기,1140803000000,38,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금의 지급,-,제 51 기,9639202000000,제 50 기,10193695000000,제 49 기,6804297000000,39,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,-표준계정코드 미사용-,비지배지분의 증감,-,제 51 기,-1700000000,제 50 기,8071000000,제 49 기,5670000000,40,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,외화환산으로 인한 현금의 변동,-,제 51 기,595260000000,제 50 기,94187000000,제 49 기,-1782270000000,41,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의 순증감,-,제 51 기,-3454506000000,제 50 기,-204625000000,제 49 기,-1566312000000,42,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초의 현금및현금성자산,-,제 51 기,30340505000000,제 50 기,30545130000000,제 49 기,32111442000000,43,KRW,
20200330003851,11011,2019,00126380,CF,현금흐름표,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말의 현금및현금성자산,-,제 51 기,26885999000000,제 50 기,30340505000000,제 49 기,30545130000000,44,KRW,
20200330003851,11011,2019,00126380,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],제 51 기,247753177000000,제 50 기,214491428000000,제 49 기,192963033000000,1,KRW,
20200330003851,11011,2019,00126380,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|비지배지분 [member],제 51 기,7684184000000,제 50 기,7278012000000,제 49 기,6538705000000,1,KRW,
20200330003851,11011,2019,00126380,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주지분,제 51 기,240068993000000,제 50 기,207213416000000,제 49 기,186424328000000,1,KRW,
20200330003851,11011,2019,00126380,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주지분|기타자본항목,제 51 기,-7931370000000,제 50 기,-13899191000000,제 49 기,-11934586000000,1,KRW,
20200330003851,11011,2019,00126380,SCE,자본변동표,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업 소유주지분|매각예정분류기타자본항목,제 51 기,,제 50 기,,제 49 기,-28810000000,1,KRW,
